Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (CAD),@ qty,Minimum Quantity,Packaging,Series,Part Status,Resistance (Ohms),Tolerance,Power (Watts),Composition,Features,Temperature Coefficient,Operating Temperature,Package / Case,Supplier Device Package,Size / Dimension,Height - Seated (Max),Number of Terminations,Failure Rate
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P25.5HCT-ND,ERJ-3EKF25R5V,Panasonic Electronic Components,RES SMD 25.5 OHM 1% 1/10W 0603,28946,0,0.16,0,1,Cut Tape (CT),ERJ,Active,25.5,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P26.1HCT-ND,ERJ-3EKF26R1V,Panasonic Electronic Components,RES SMD 26.1 OHM 1% 1/10W 0603,55581,0,0.16,0,1,Cut Tape (CT),ERJ,Active,26.1,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P26.7HCT-ND,ERJ-3EKF26R7V,Panasonic Electronic Components,RES SMD 26.7 OHM 1% 1/10W 0603,92287,0,0.16,0,1,Cut Tape (CT),ERJ,Active,26.7,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P27.0HCT-ND,ERJ-3EKF27R0V,Panasonic Electronic Components,RES SMD 27 OHM 1% 1/10W 0603,134601,0,0.16,0,1,Cut Tape (CT),ERJ,Active,27,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P27.4HCT-ND,ERJ-3EKF27R4V,Panasonic Electronic Components,RES SMD 27.4 OHM 1% 1/10W 0603,54544,0,0.16,0,1,Cut Tape (CT),ERJ,Active,27.4,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P28.0HCT-ND,ERJ-3EKF28R0V,Panasonic Electronic Components,RES SMD 28 OHM 1% 1/10W 0603,19538,0,0.16,0,1,Cut Tape (CT),ERJ,Active,28,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P28.7HCT-ND,ERJ-3EKF28R7V,Panasonic Electronic Components,RES SMD 28.7 OHM 1% 1/10W 0603,3452,0,0.16,0,1,Cut Tape (CT),ERJ,Active,28.7,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P29.4HCT-ND,ERJ-3EKF29R4V,Panasonic Electronic Components,RES SMD 29.4 OHM 1% 1/10W 0603,71152,0,0.16,0,1,Cut Tape (CT),ERJ,Active,29.4,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P30.0HCT-ND,ERJ-3EKF30R0V,Panasonic Electronic Components,RES SMD 30 OHM 1% 1/10W 0603,78151,0,0.16,0,1,Cut Tape (CT),ERJ,Active,30,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P30.1HCT-ND,ERJ-3EKF30R1V,Panasonic Electronic Components,RES SMD 30.1 OHM 1% 1/10W 0603,29471,0,0.16,0,1,Cut Tape (CT),ERJ,Active,30.1,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P30.9HCT-ND,ERJ-3EKF30R9V,Panasonic Electronic Components,RES SMD 30.9 OHM 1% 1/10W 0603,20305,0,0.16,0,1,Cut Tape (CT),ERJ,Active,30.9,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P31.6HCT-ND,ERJ-3EKF31R6V,Panasonic Electronic Components,RES SMD 31.6 OHM 1% 1/10W 0603,96277,0,0.16,0,1,Cut Tape (CT),ERJ,Active,31.6,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P32.4HCT-ND,ERJ-3EKF32R4V,Panasonic Electronic Components,RES SMD 32.4 OHM 1% 1/10W 0603,35194,0,0.16,0,1,Cut Tape (CT),ERJ,Active,32.4,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P33.0HCT-ND,ERJ-3EKF33R0V,Panasonic Electronic Components,RES SMD 33 OHM 1% 1/10W 0603,887164,0,0.16,0,1,Cut Tape (CT),ERJ,Active,33,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P33.2HCT-ND,ERJ-3EKF33R2V,Panasonic Electronic Components,RES SMD 33.2 OHM 1% 1/10W 0603,5311,0,0.16,0,1,Cut Tape (CT),ERJ,Active,33.2,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P34.0HCT-ND,ERJ-3EKF34R0V,Panasonic Electronic Components,RES SMD 34 OHM 1% 1/10W 0603,41299,0,0.16,0,1,Cut Tape (CT),ERJ,Active,34,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P34.8HCT-ND,ERJ-3EKF34R8V,Panasonic Electronic Components,RES SMD 34.8 OHM 1% 1/10W 0603,393455,0,0.16,0,1,Cut Tape (CT),ERJ,Active,34.8,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P35.7HCT-ND,ERJ-3EKF35R7V,Panasonic Electronic Components,RES SMD 35.7 OHM 1% 1/10W 0603,128850,0,0.16,0,1,Cut Tape (CT),ERJ,Active,35.7,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P36.0HCT-ND,ERJ-3EKF36R0V,Panasonic Electronic Components,RES SMD 36 OHM 1% 1/10W 0603,37536,0,0.16,0,1,Cut Tape (CT),ERJ,Active,36,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P36.5HCT-ND,ERJ-3EKF36R5V,Panasonic Electronic Components,RES SMD 36.5 OHM 1% 1/10W 0603,48906,0,0.16,0,1,Cut Tape (CT),ERJ,Active,36.5,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P37.4HCT-ND,ERJ-3EKF37R4V,Panasonic Electronic Components,RES SMD 37.4 OHM 1% 1/10W 0603,105462,0,0.16,0,1,Cut Tape (CT),ERJ,Active,37.4,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P38.3HCT-ND,ERJ-3EKF38R3V,Panasonic Electronic Components,RES SMD 38.3 OHM 1% 1/10W 0603,30675,0,0.16,0,1,Cut Tape (CT),ERJ,Active,38.3,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P39.0HCT-ND,ERJ-3EKF39R0V,Panasonic Electronic Components,RES SMD 39 OHM 1% 1/10W 0603,175519,0,0.16,0,1,Cut Tape (CT),ERJ,Active,39,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P39.2HCT-ND,ERJ-3EKF39R2V,Panasonic Electronic Components,RES SMD 39.2 OHM 1% 1/10W 0603,93872,0,0.16,0,1,Cut Tape (CT),ERJ,Active,39.2,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P40.2HCT-ND,ERJ-3EKF40R2V,Panasonic Electronic Components,RES SMD 40.2 OHM 1% 1/10W 0603,1477308,0,0.16,0,1,Cut Tape (CT),ERJ,Active,40.2,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P41.2HCT-ND,ERJ-3EKF41R2V,Panasonic Electronic Components,RES SMD 41.2 OHM 1% 1/10W 0603,22669,0,0.16,0,1,Cut Tape (CT),ERJ,Active,41.2,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P42.2HCT-ND,ERJ-3EKF42R2V,Panasonic Electronic Components,RES SMD 42.2 OHM 1% 1/10W 0603,25839,0,0.16,0,1,Cut Tape (CT),ERJ,Active,42.2,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P43.0HCT-ND,ERJ-3EKF43R0V,Panasonic Electronic Components,RES SMD 43 OHM 1% 1/10W 0603,63387,0,0.16,0,1,Cut Tape (CT),ERJ,Active,43,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P43.2HCT-ND,ERJ-3EKF43R2V,Panasonic Electronic Components,RES SMD 43.2 OHM 1% 1/10W 0603,2428,0,0.16,0,1,Cut Tape (CT),ERJ,Active,43.2,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P44.2HCT-ND,ERJ-3EKF44R2V,Panasonic Electronic Components,RES SMD 44.2 OHM 1% 1/10W 0603,82753,0,0.16,0,1,Cut Tape (CT),ERJ,Active,44.2,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P45.3HCT-ND,ERJ-3EKF45R3V,Panasonic Electronic Components,RES SMD 45.3 OHM 1% 1/10W 0603,453531,0,0.16,0,1,Cut Tape (CT),ERJ,Active,45.3,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P46.4HCT-ND,ERJ-3EKF46R4V,Panasonic Electronic Components,RES SMD 46.4 OHM 1% 1/10W 0603,60063,0,0.16,0,1,Cut Tape (CT),ERJ,Active,46.4,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P47.0HCT-ND,ERJ-3EKF47R0V,Panasonic Electronic Components,RES SMD 47 OHM 1% 1/10W 0603,28235,0,0.16,0,1,Cut Tape (CT),ERJ,Active,47,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P47.5HCT-ND,ERJ-3EKF47R5V,Panasonic Electronic Components,RES SMD 47.5 OHM 1% 1/10W 0603,68544,0,0.16,0,1,Cut Tape (CT),ERJ,Active,47.5,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P48.7HCT-ND,ERJ-3EKF48R7V,Panasonic Electronic Components,RES SMD 48.7 OHM 1% 1/10W 0603,82561,0,0.16,0,1,Cut Tape (CT),ERJ,Active,48.7,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P49.9HCT-ND,ERJ-3EKF49R9V,Panasonic Electronic Components,RES SMD 49.9 OHM 1% 1/10W 0603,393473,0,0.16,0,1,Cut Tape (CT),ERJ,Active,49.9,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P51.0HCT-ND,ERJ-3EKF51R0V,Panasonic Electronic Components,RES SMD 51 OHM 1% 1/10W 0603,60420,0,0.16,0,1,Cut Tape (CT),ERJ,Active,51,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P51.1HCT-ND,ERJ-3EKF51R1V,Panasonic Electronic Components,RES SMD 51.1 OHM 1% 1/10W 0603,83179,0,0.16,0,1,Cut Tape (CT),ERJ,Active,51.1,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P52.3HCT-ND,ERJ-3EKF52R3V,Panasonic Electronic Components,RES SMD 52.3 OHM 1% 1/10W 0603,4715,0,0.16,0,1,Cut Tape (CT),ERJ,Active,52.3,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P53.6HCT-ND,ERJ-3EKF53R6V,Panasonic Electronic Components,RES SMD 53.6 OHM 1% 1/10W 0603,27955,0,0.16,0,1,Cut Tape (CT),ERJ,Active,53.6,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P54.9HCT-ND,ERJ-3EKF54R9V,Panasonic Electronic Components,RES SMD 54.9 OHM 1% 1/10W 0603,49272,0,0.16,0,1,Cut Tape (CT),ERJ,Active,54.9,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P56.0HCT-ND,ERJ-3EKF56R0V,Panasonic Electronic Components,RES SMD 56 OHM 1% 1/10W 0603,1823,0,0.16,0,1,Cut Tape (CT),ERJ,Active,56,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P56.2HCT-ND,ERJ-3EKF56R2V,Panasonic Electronic Components,RES SMD 56.2 OHM 1% 1/10W 0603,146394,0,0.16,0,1,Cut Tape (CT),ERJ,Active,56.2,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P57.6HCT-ND,ERJ-3EKF57R6V,Panasonic Electronic Components,RES SMD 57.6 OHM 1% 1/10W 0603,21690,0,0.16,0,1,Cut Tape (CT),ERJ,Active,57.6,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P59.0HCT-ND,ERJ-3EKF59R0V,Panasonic Electronic Components,RES SMD 59 OHM 1% 1/10W 0603,88283,0,0.16,0,1,Cut Tape (CT),ERJ,Active,59,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
